-1.0293,-0.655414,0.531549
-1.02952,-0.655062,0.531618
-1.02941,-0.655689,0.531703
-1.02973,-0.655657,0.531594
-1.02973,-0.655657,0.531594
-1.0297,-0.655562,0.531319
-1.02888,-0.655558,0.53195
-1.02888,-0.655558,0.53195
-1.02896,-0.655274,0.53136
-1.02845,-0.655297,0.531553
-1.02845,-0.655297,0.531553
-1.02912,-0.655219,0.53184
-1.02912,-0.655219,0.53184
-1.02963,-0.655568,0.531384
-1.02986,-0.655511,0.531411
-1.02986,-0.655511,0.531411
-1.02883,-0.655449,0.531654
-1.02941,-0.655606,0.531361
-1.02941,-0.655606,0.531361
-1.02939,-0.655523,0.531239
-1.02939,-0.655523,0.531239
-1.02923,-0.655744,0.531282
-1.02975,-0.655378,0.531211
-1.02975,-0.655378,0.531211
-1.02955,-0.655436,0.531303
-1.02955,-0.655436,0.531303
-1.02932,-0.655442,0.531465
-1.02925,-0.655365,0.531045
-1.02934,-0.65553,0.531254
-1.02934,-0.65553,0.531254
-1.02913,-0.655347,0.53141
-1.02913,-0.655347,0.53141
-1.0296,-0.65524,0.531484
-1.02924,-0.655038,0.531553
-1.02924,-0.655038,0.531553
-1.0292,-0.655462,0.531328
-1.0292,-0.655462,0.531328
-1.02997,-0.655463,0.531273
-1.02955,-0.655458,0.531654
-1.02955,-0.655458,0.531654
-1.02933,-0.655619,0.531422
-1.02808,-0.655651,0.531207
-1.02808,-0.655651,0.531207
-1.02824,-0.655909,0.531349
-1.02824,-0.655909,0.531349
-1.0289,-0.655902,0.531371
-1.02846,-0.655698,0.531111
-1.02946,-0.655901,0.531515
-1.02946,-0.655901,0.531515
-1.02942,-0.65559,0.531352
-1.02902,-0.655783,0.531547
-1.02921,-0.656014,0.531647
-1.02921,-0.656014,0.531647
-1.03049,-0.656033,0.531534
-1.03006,-0.655927,0.531555
-1.03006,-0.655927,0.531555
-1.02948,-0.655741,0.531933
-1.03019,-0.656023,0.531657
-1.03019,-0.656023,0.531657
-1.03008,-0.655708,0.531663
-1.03008,-0.655708,0.531663
-1.03022,-0.655882,0.531666
-1.03022,-0.655882,0.531666
-1.03022,-0.655882,0.531666
-1.03093,-0.655567,0.53228
-1.03093,-0.655567,0.53228
-1.03032,-0.655686,0.533049
-1.03064,-0.656111,0.532996
-1.03008,-0.656297,0.532447
-1.03001,-0.656082,0.532622
-1.03001,-0.656082,0.532622
-1.0303,-0.656045,0.532602
-1.0303,-0.656045,0.532602
-1.03021,-0.655973,0.532293
-1.03021,-0.655805,0.532315
-1.03021,-0.655805,0.532315
-1.03011,-0.656161,0.532583
-1.03013,-0.656044,0.532436
-1.03001,-0.655973,0.532387
-1.03001,-0.655973,0.532387
-1.02924,-0.656017,0.532112
-1.0295,-0.655663,0.532161
-1.0295,-0.655663,0.532161
-1.03018,-0.655739,0.532278
-1.02984,-0.655511,0.532381
-1.03025,-0.655591,0.532484
-1.03025,-0.655591,0.532484
-1.02974,-0.655477,0.532334
-1.03071,-0.656115,0.532613
-1.03071,-0.656115,0.532613
-1.03071,-0.656115,0.532613
-1.03067,-0.655593,0.532224
-1.03065,-0.656109,0.532311
-1.03062,-0.655997,0.532027
-1.03062,-0.655997,0.532027
-1.03043,-0.655494,0.532518
-1.03043,-0.655494,0.532518
-1.03014,-0.656116,0.532717
-1.03014,-0.656116,0.532717
-1.03008,-0.656042,0.532255
-1.03008,-0.656042,0.532255
-1.03002,-0.655965,0.532788
-1.03047,-0.655802,0.532558
-1.03047,-0.655802,0.532558
-1.02921,-0.655816,0.532634
-1.03108,-0.655916,0.532973
-1.03108,-0.655916,0.532973
-1.02994,-0.655945,0.532344
-1.02994,-0.655945,0.532344
-1.0298,-0.655946,0.532448
-1.0298,-0.655946,0.532448
-1.03057,-0.656035,0.532139
-1.03057,-0.656035,0.532139
-1.02951,-0.656029,0.531815
-1.03062,-0.656095,0.532184
-1.03062,-0.656095,0.532184
-1.03075,-0.655889,0.532228
-1.02957,-0.655701,0.532445
-1.02957,-0.655701,0.532445
-1.03149,-0.655942,0.532108
-1.03012,-0.656068,0.532483
-1.03012,-0.656068,0.532483
-1.02949,-0.656028,0.531967
-1.03004,-0.656164,0.532166
-1.03004,-0.656164,0.532166
-1.02988,-0.655864,0.531953
-1.02976,-0.656264,0.532072
-1.02976,-0.656264,0.532072
-1.03037,-0.655855,0.532958
-1.03044,-0.655653,0.53259
-1.02933,-0.655647,0.532475
-1.02933,-0.655647,0.532475
-1.02995,-0.656118,0.5323
-1.0299,-0.656036,0.532337
-1.0299,-0.656036,0.532337
-1.0299,-0.656036,0.532337
-1.03052,-0.656363,0.532611
-1.03034,-0.656254,0.53254
-1.03034,-0.656254,0.53254
-1.03109,-0.655655,0.533236
-1.03109,-0.655655,0.533236
-1.03036,-0.655926,0.532606
-1.03043,-0.655752,0.532858
-1.03043,-0.655752,0.532858
-1.031,-0.656013,0.532638
-1.031,-0.656013,0.532638
-1.03088,-0.655879,0.532682
-1.03043,-0.656016,0.533256
-1.03035,-0.65588,0.532806
-1.03035,-0.65588,0.532806
-1.03025,-0.656099,0.532484
-1.03025,-0.656099,0.532484
-1.03092,-0.655851,0.532776
-1.03092,-0.655851,0.532776
-1.03019,-0.656215,0.532181
-1.03019,-0.656215,0.532181
-1.02955,-0.656246,0.531932
-1.02921,-0.656203,0.531785
-1.02921,-0.656203,0.531785
-1.02848,-0.656373,0.532024
-1.02947,-0.656208,0.532089
-1.02972,-0.656193,0.531861
-1.02961,-0.656199,0.531741
-1.02961,-0.656199,0.531741
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.02984,-0.656185,0.532103
-1.09414,-0.910925,0.524488
-1.09253,-0.909562,0.523505
-1.09253,-0.909562,0.523505
-1.09261,-0.909434,0.523555
-1.09261,-0.909434,0.523555
-1.09305,-0.909987,0.524647
-1.09305,-0.909987,0.524647
-1.09264,-0.910312,0.523855
-1.09264,-0.910312,0.523855
-1.09303,-0.910084,0.524322
-1.09225,-0.910248,0.524129
-1.09225,-0.910248,0.524129
-1.09338,-0.910392,0.524156
-1.09338,-0.910392,0.524156
-1.09266,-0.910383,0.52423
-1.0926,-0.910338,0.524465
-1.09348,-0.910697,0.525495
-1.09348,-0.910697,0.525495
-1.09253,-0.910003,0.524329
-1.09207,-0.910788,0.523891
-1.09207,-0.910788,0.523891
-1.09258,-0.909761,0.524156
-1.09258,-0.909761,0.524156
-1.09258,-0.909761,0.524156
-1.09319,-0.911453,0.525076
-1.09319,-0.911453,0.525076
-1.09319,-0.911453,0.525076
-1.09289,-0.91299,0.524322
-1.09343,-0.912356,0.524303
-1.09343,-0.912356,0.524303
-1.09222,-0.911713,0.524039
-1.09303,-0.913262,0.524506
-1.09303,-0.912139,0.524872
-1.09303,-0.912139,0.524872
-1.09263,-0.912354,0.524387
-1.09263,-0.912354,0.524387
-1.09141,-0.912254,0.522237
-1.09173,-0.912228,0.522495
-1.09173,-0.912228,0.522495
-1.09229,-0.911591,0.522688
-1.09229,-0.911591,0.522688
-1.09346,-0.91144,0.524216
-1.09325,-0.911783,0.524259
-1.09325,-0.911783,0.524259
-1.09325,-0.911783,0.524259
-1.09283,-0.910761,0.524503
-1.09512,-0.91144,0.525691
-1.09512,-0.91144,0.525691
-1.09338,-0.910654,0.524582
-1.09338,-0.910654,0.524582
-1.09462,-0.910848,0.525657
-1.09462,-0.910848,0.525657
-1.09314,-0.911864,0.525061
-1.09314,-0.911864,0.525061
-1.09218,-0.913,0.524883
-1.09332,-0.911276,0.524831
-1.09332,-0.911276,0.524831
-1.09382,-0.910677,0.524931
-1.09267,-0.911365,0.524688
-1.09267,-0.911365,0.524688
-1.09276,-0.910357,0.524587
-1.09276,-0.910357,0.524587
-1.09187,-0.910948,0.524608
-1.09147,-0.911639,0.524801
-1.09147,-0.911639,0.524801
-1.09215,-0.91127,0.524728
-1.09215,-0.91127,0.524728
-1.09235,-0.911094,0.525328
-1.0923,-0.910092,0.526171
-1.0923,-0.910092,0.526171
-1.09244,-0.909724,0.525425
-1.09244,-0.909724,0.525425
-1.09206,-0.910515,0.526105
-1.09351,-0.910512,0.526586
-1.09237,-0.910683,0.526369
-1.09237,-0.910683,0.526369
-1.09228,-0.908944,0.52531
-1.09228,-0.908944,0.52531
-1.09252,-0.909641,0.526266
-1.09209,-0.909169,0.526018
-1.09209,-0.909169,0.526018
-1.09403,-0.910568,0.526537
-1.09168,-0.910489,0.525449
-1.09168,-0.910489,0.525449
-1.09277,-0.910275,0.525558
-1.09277,-0.910275,0.525558
-1.093,-0.910124,0.525538
-1.093,-0.910124,0.525538
-1.09164,-0.912006,0.523127
-1.09168,-0.911768,0.523276
-1.09168,-0.911768,0.523276
-1.09286,-0.911208,0.524199
-1.09286,-0.911208,0.524199
-1.09337,-0.912173,0.525096
-1.09337,-0.912173,0.525096
-1.09301,-0.91231,0.524543
-1.09321,-0.91189,0.525258
-1.09321,-0.91189,0.525258
-1.09246,-0.912744,0.523853
-1.09239,-0.913717,0.52505
-1.09239,-0.913717,0.52505
-1.09348,-0.91278,0.524521
-1.09348,-0.91278,0.524521
-1.09295,-0.912819,0.524557
-1.0921,-0.913524,0.523807
-1.0921,-0.913524,0.523807
-1.09309,-0.912308,0.524937
-1.09358,-0.913228,0.525371
-1.09358,-0.913228,0.525371
-1.09291,-0.913215,0.523713
-1.09291,-0.913215,0.523713
-1.09377,-0.913079,0.524799
-1.09377,-0.913079,0.524799
-1.09328,-0.913552,0.52486
-1.09328,-0.913552,0.52486
-1.09249,-0.913315,0.522984
-1.09249,-0.913315,0.522984
-1.09317,-0.913923,0.524069
-1.09317,-0.913923,0.524069
-1.09338,-0.915195,0.524708
-1.09271,-0.91342,0.523514
-1.09271,-0.91342,0.523514
-1.09321,-0.913013,0.523952
-1.09321,-0.913013,0.523952
-1.09317,-0.912851,0.523537
-1.09317,-0.912851,0.523537
-1.09341,-0.912913,0.52433
-1.09341,-0.912913,0.52433
-1.09257,-0.912062,0.522657
-1.09257,-0.912062,0.522657
-1.09248,-0.912716,0.523458
-1.09371,-0.913215,0.524298
-1.09336,-0.912997,0.523791
-1.09285,-0.912591,0.524048
-1.09285,-0.912591,0.524048
-1.09398,-0.912174,0.524986
-1.09398,-0.912174,0.524986
-1.09345,-0.912964,0.52537
-1.09345,-0.912964,0.52537
-1.09393,-0.913003,0.525071
-1.09393,-0.913003,0.525071
-1.09348,-0.912866,0.525281
-1.09348,-0.912866,0.525281
-1.0937,-0.913046,0.524554
-1.0937,-0.913046,0.524554
-1.09487,-0.913191,0.524939
-1.09487,-0.913191,0.524939
-1.09297,-0.912073,0.523653
-1.09297,-0.912073,0.523653
-1.09336,-0.910841,0.524284
-1.0937,-0.911529,0.524558
-1.0937,-0.911529,0.524558
-1.0937,-0.911529,0.524558
-1.09427,-0.911015,0.525
-1.0938,-0.911385,0.524425
-1.0938,-0.911385,0.524425
-1.093,-0.912247,0.524352
-1.09246,-0.911836,0.524165
-1.09246,-0.911836,0.524165
-1.09245,-0.911856,0.524256
-1.09199,-0.911201,0.523939
-1.09199,-0.911201,0.523939
-1.09199,-0.911201,0.523939
-1.09223,-0.91057,0.524503
-1.0923,-0.910725,0.524517
-1.0923,-0.910725,0.524517
-1.09206,-0.910417,0.52447
-1.09318,-0.909663,0.524011
-1.09318,-0.909663,0.524011
-1.09318,-0.909663,0.524011
-1.09179,-0.910236,0.52415
-1.09065,-0.911147,0.523534
-1.09065,-0.911147,0.523534
-1.09213,-0.913591,0.524246
-1.09195,-0.91323,0.52424
-1.09195,-0.91323,0.52424
-1.09164,-0.913039,0.524183
-1.09189,-0.91192,0.524306
-1.09189,-0.91192,0.524306
-1.09189,-0.91192,0.524306
-1.09186,-0.911685,0.524356
-1.09219,-0.912051,0.524307
-1.09219,-0.912051,0.524307
-1.09259,-0.912447,0.524523
-1.09259,-0.912447,0.524523
-1.09357,-0.911492,0.52489
-1.09203,-0.910553,0.524279
-1.09175,-0.911403,0.524342
-1.09175,-0.911403,0.524342
-1.09175,-0.911403,0.524342
-1.09374,-0.910638,0.525049
-1.09374,-0.910638,0.525049
-1.09239,-0.910622,0.524669
-1.09371,-0.911574,0.525668
-1.09371,-0.911574,0.525668
-1.09371,-0.911574,0.525668
-1.09387,-0.910414,0.525177
-1.09387,-0.910414,0.525177
-1.09299,-0.910552,0.52482
-1.09299,-0.910552,0.52482
-1.09389,-0.910345,0.525334
-1.09389,-0.910345,0.525334
-1.09375,-0.909821,0.525982
-1.09375,-0.909821,0.525982
-1.09238,-0.909516,0.525164
-1.0927,-0.909581,0.525304
-1.0927,-0.909581,0.525304
-1.09256,-0.909406,0.524376
-1.09256,-0.909406,0.524376
-1.09211,-0.90869,0.523721
-1.09211,-0.90869,0.523721
-1.09245,-0.909448,0.52443
-1.09185,-0.910931,0.523244
-1.09185,-0.910931,0.523244
-1.09173,-0.911129,0.523202
-1.09173,-0.911129,0.523202
-1.09217,-0.911453,0.523148
-1.09217,-0.911453,0.523148
-1.09305,-0.912283,0.524465
-1.09369,-0.911174,0.525071
-1.09369,-0.911174,0.525071
-1.09342,-0.911879,0.523882
-1.09342,-0.911879,0.523882
-1.09234,-0.91321,0.523559
-1.09234,-0.91321,0.523559
-1.09199,-0.912682,0.523109
-1.09199,-0.912682,0.523109
-1.09219,-0.913033,0.523385
-1.09219,-0.913033,0.523385
-1.09231,-0.913245,0.523733
-1.09222,-0.913295,0.524305
-1.09222,-0.913295,0.524305
-1.09213,-0.913423,0.523221
-1.09213,-0.913423,0.523221
-1.09193,-0.913199,0.524033
-1.09193,-0.913199,0.524033
-1.09215,-0.913202,0.523706
-1.09215,-0.913202,0.523706
-1.09203,-0.913028,0.523156
-1.09203,-0.913028,0.523156
-1.09213,-0.91315,0.523269
-1.09322,-0.912242,0.524031
-1.09322,-0.912242,0.524031
-1.09322,-0.912242,0.524031
-1.09309,-0.911835,0.524007
-1.09309,-0.911835,0.524007
-1.09318,-0.911982,0.52385
-1.09318,-0.911982,0.52385
-1.09301,-0.910433,0.524256
-1.09301,-0.910433,0.524256
-1.09273,-0.909955,0.523992
-1.09273,-0.909955,0.523992
-1.09273,-0.909955,0.523992
-1.09352,-0.911255,0.5246
-1.09239,-0.910857,0.524453
-1.09239,-0.910857,0.524453
-1.09285,-0.911007,0.524295
-1.09372,-0.911296,0.524963
-1.09372,-0.911296,0.524963
-1.09186,-0.911643,0.524386
-1.09186,-0.911643,0.524386
-1.09152,-0.911063,0.523411
-1.09152,-0.911063,0.523411
-1.09215,-0.911326,0.524925
-1.09215,-0.911326,0.524925
-1.09265,-0.913159,0.524413
-1.09265,-0.913159,0.524413
-1.09283,-0.912876,0.524795
-1.09283,-0.912876,0.524795
-1.09231,-0.912551,0.523918
-1.09231,-0.912551,0.523918
-1.093,-0.91331,0.525393
-1.09298,-0.91335,0.52535
-1.09298,-0.91335,0.52535
-1.09286,-0.913226,0.525235
-1.09286,-0.913226,0.525235
-1.09286,-0.913226,0.525235
-1.09244,-0.911342,0.524384
-1.09244,-0.911342,0.524384
-1.0923,-0.911388,0.524896
-1.0923,-0.911388,0.524896
-1.09269,-0.912063,0.524848
-1.09269,-0.912063,0.524848
-1.09252,-0.911953,0.525084
-1.09252,-0.911953,0.525084
-1.09294,-0.912574,0.525324
-1.09307,-0.912477,0.524292
-1.09307,-0.912477,0.524292
-1.09307,-0.912477,0.524292
-1.09306,-0.911741,0.524337
-1.0929,-0.912848,0.524348
-1.0929,-0.912848,0.524348
-1.09214,-0.911399,0.524114
-1.09214,-0.911399,0.524114
-1.09228,-0.911693,0.524538
-1.09279,-0.911953,0.525134
-1.09279,-0.911953,0.525134
-1.09279,-0.909289,0.525444
-1.09279,-0.909289,0.525444
-1.09244,-0.908642,0.525386
-1.09244,-0.908642,0.525386
-1.09254,-0.909439,0.525482
-1.09235,-0.910401,0.525071
-1.09235,-0.910401,0.525071
-1.09209,-0.910052,0.525158
-1.09209,-0.910052,0.525158
-1.09187,-0.909693,0.524922
-1.09187,-0.909693,0.524922
-1.09221,-0.909965,0.524241
-1.09221,-0.909965,0.524241
-1.09398,-0.910424,0.526649
-1.09398,-0.910424,0.526649
-1.09405,-0.911027,0.525882
-1.09405,-0.911027,0.525882
-1.09372,-0.911553,0.525734
-1.09372,-0.911553,0.525734
-1.09367,-0.910576,0.525335
-1.09367,-0.910576,0.525335
-1.09341,-0.910193,0.525291
-1.09341,-0.910193,0.525291
-1.09331,-0.909983,0.524649
-1.09331,-0.909983,0.524649
-1.09385,-0.910933,0.525967
-1.09385,-0.910933,0.525967
-1.09315,-0.910913,0.526075
-1.09381,-0.908645,0.526283
-1.09381,-0.908645,0.526283
-1.09441,-0.909515,0.526564
-1.09441,-0.909515,0.526564
-1.09489,-0.909999,0.526244
-1.09489,-0.909999,0.526244
-1.09436,-0.909698,0.526007
-1.09436,-0.909698,0.526007
-1.09552,-0.910558,0.526569
-1.09552,-0.910558,0.526569
-1.09537,-0.909234,0.525912
-1.09601,-0.909806,0.526159
-1.09601,-0.909806,0.526159
-1.09601,-0.909806,0.526159
-1.09649,-0.909887,0.526239
-1.09546,-0.908934,0.525755
-1.09546,-0.908934,0.525755
-1.0951,-0.90841,0.526295
-1.0951,-0.90841,0.526295
-1.09494,-0.908748,0.525925
-1.09494,-0.908748,0.525925
-1.09507,-0.908029,0.526126
-1.09507,-0.908029,0.526126
-1.0944,-0.90931,0.52656
-1.0944,-0.90931,0.52656
-1.09479,-0.909842,0.526725
-1.09479,-0.909842,0.526725
-1.095,-0.910104,0.526805
-1.095,-0.910104,0.526805
-1.09307,-0.910039,0.525586
-1.09575,-0.908373,0.526578
-1.09575,-0.908373,0.526578
-1.09541,-0.908268,0.52649
-1.09493,-0.908934,0.525806
-1.09493,-0.908934,0.525806
-1.09478,-0.908851,0.526074
-1.09478,-0.908851,0.526074
-1.0951,-0.908103,0.526061
-1.0951,-0.908103,0.526061
-1.09587,-0.908677,0.526471
-1.09587,-0.908677,0.526471
-1.09609,-0.90838,0.526463
-1.09467,-0.907814,0.52689
-1.09467,-0.907814,0.52689
-1.09531,-0.908904,0.52686
-1.09494,-0.908293,0.526334
-1.09494,-0.908293,0.526334
-1.09385,-0.906768,0.524341
-1.09385,-0.906768,0.524341
-1.09385,-0.906768,0.524341
-1.0943,-0.90786,0.526451
-1.0943,-0.907732,0.526601
-1.0943,-0.907732,0.526601
-1.09473,-0.907818,0.525375
-1.09408,-0.90839,0.526237
-1.09408,-0.90839,0.526237
-1.09408,-0.90839,0.526237
-1.09511,-0.907831,0.526041
-1.09511,-0.907831,0.526041
-1.0951,-0.908551,0.526794
-1.09574,-0.910256,0.528289
-1.09574,-0.910256,0.528289
-1.09472,-0.910075,0.528112
-1.09472,-0.910075,0.528112
-1.09495,-0.909324,0.526169
-1.09495,-0.909324,0.526169
-1.09458,-0.909905,0.525854
-1.09412,-0.909187,0.525918
-1.09412,-0.909187,0.525918
-1.0943,-0.908844,0.526223
-1.0943,-0.908844,0.526223
-1.09374,-0.909165,0.524818
-1.09374,-0.909165,0.524818
-1.09394,-0.910066,0.525199
-1.09394,-0.910066,0.525199
-1.09381,-0.909883,0.524724
-1.09381,-0.909883,0.524724
-1.09352,-0.908888,0.524129
-1.09352,-0.908888,0.524129
-1.09387,-0.90888,0.524328
-1.09387,-0.90888,0.524328
-1.09392,-0.908197,0.524259
-1.09392,-0.908197,0.524259
-1.09427,-0.907502,0.525227
-1.09427,-0.907502,0.525227
-1.09455,-0.90766,0.526925
-1.09455,-0.90766,0.526925
-1.09434,-0.907574,0.526411
-1.09434,-0.907574,0.526411
-1.09441,-0.908867,0.527744
-1.0934,-0.908192,0.526431
-1.0934,-0.908192,0.526431
-1.0934,-0.908192,0.526431
-1.09348,-0.908114,0.526017
-1.0937,-0.906786,0.527022
-1.0937,-0.906786,0.527022
-1.09397,-0.906264,0.525917
-1.09397,-0.906264,0.525917
-1.0945,-0.906618,0.526756
-1.0945,-0.906618,0.526756
-1.0945,-0.906618,0.526756
-1.09459,-0.906644,0.526073
-1.09377,-0.907002,0.525375
-1.09377,-0.907002,0.525375
